data
0.946998381
0.951746341
0.951083238
0.951944232
0.955071729
0.956038046
0.954124169
0.95012029
0.952162719
0.954673533
0.956260358
0.950042172
0.947356083
0.942258763
0.95498033
0.945784262
0.945214447
0.948389932
0.941554117
0.952745733
0.947135572
0.94767297
0.94403036
0.944968659
0.945916622
0.941574318
0.943152326
0.943580204
0.945010147
0.945301568
0.943206205
0.946336222
0.941356958
0.941361575
0.938615224
0.941713327
0.945428561
0.946790026
0.945248622
0.943804263
0.947017004
0.945199874
0.933021284
0.952799331
0.946996156
0.943787024
0.943218711
0.941457056
0.939518851
0.937167177
0.940719968
0.94029376
0.943646542
0.940945677
0.94468302
0.946728006
0.937683711
0.945144588
0.943599681
0.943916753
0.939938982
0.940934901
0.939174673
0.943983842
0.947263326
0.935836088
0.939010057
0.940337146
0.938677595
0.940894197
0.940051669
0.940156659
0.936730592
0.939561042
0.941768456
0.936727636
0.941244349
0.940596828
0.933379191
0.935826762
0.936691908
0.936170363
0.931731693
0.934809578
0.933935024
0.926254626
0.935477245
0.936349198
0.939812756
0.939961974
0.932450093
0.93235071
0.937373865
0.933829343
0.933250701
0.938910044
0.935761709
0.939322818
0.934844302
0.937560432
0.930213592
0.934929299
0.936472903
0.936412919
0.934224877
0.932727915
0.931727445
0.933373296
0.934729849
0.935261581
0.930967783
0.929868953
0.935981113
0.929488812
0.928857287
0.931528409
0.939340836
0.932885407
0.937786091
0.937012367
0.932381644
0.938341329
0.929958158
0.938574878
0.933071965
0.937186808
0.925160063
0.930471114
0.943135277
0.933459922
0.936798049
0.937004082
0.931571142
0.933089059
0.931451684
0.934449375
0.94511384
0.937247585
0.933222655
0.941016737
0.93525505
0.930377201
0.933126955
0.933089505
0.932999954
0.932228503
0.934884445
0.93238955
0.936021143
0.930163866
0.936950518
0.932573494
0.931768495
0.932768307
0.938238654
0.937345439
0.936338695
0.94070234
0.931596482
0.929239959
0.935137847
0.932946059
0.930281971
0.928887964
0.939091568
0.934944528
0.932634932
0.934442877
0.931513909
0.935732666
0.937390884
0.935949449
0.93388453
0.934200776
0.937697708
0.93313802
0.921735086
0.933190423
0.937812126
0.938335647
0.932298968
0.930354234
0.935532517
0.936430543
0.933129867
0.936146406
0.924997868
0.931387862
0.941392787
0.929744905
0.940918345
0.923633329
0.935166389
0.931871129
0.941284666
0.933079266
0.932121843
0.938617135
0.936430807
0.935382658
0.933394733
0.933883004
0.939394803
0.936912555
0.933839905
0.928657226
0.934713302
0.934464653
0.931554727
0.938214306
0.942503535
0.930844049
0.929462727
0.935387125
0.941469476
0.931535935
0.937443191
0.935233272
0.937032638
0.926469224
0.931066173
0.93613234
0.936538544
0.930239645
0.933267064
0.930210776
0.938820266
0.937720405
0.922705713
0.931643016
0.937088033
0.930804077
0.936030043
0.927472457
0.921654214
0.929601476
0.934389952
0.930131992
0.929305321
0.924138902
0.932130745
0.93745154
0.930088723
0.932455344
0.932697863
0.926138516
0.931385351
0.926495465
0.932432089
0.929452478
0.928915758
0.928131802
0.922495857
0.930775616
0.929876994
0.928677202
0.92850917
0.931869353
0.926413546
0.92771391
0.932992727
0.925914744
0.934762186
0.931176077
0.931225523
0.923035217
0.926292477
0.928248887
0.931679664
0.929888949
0.929349675
0.931428155
0.935355287
0.927787758
0.929912815
0.932989222
0.922505816
0.933105579
0.929436739
0.928255857
0.93111007
0.932370807
0.928192636
0.933947308
0.929871244
0.927488658
0.927692217
0.927375489
0.930743774
0.92984193
0.92580275
0.92675437
0.922104648
0.920845453
0.935131854
0.928753461
0.929158518
0.922656827
0.927683071
0.924690195
0.927987009
0.921923568
0.935599607
0.928026301
0.926647296
0.930209012
0.928142701
0.931203742
0.922762067
0.93467849
0.92446689
0.927330948
0.929185553
0.929573014
0.92951411
0.926760741
0.921727017
0.925594437
0.927697552
0.932827463
0.922442901
0.924887979
0.922676536
0.925447752
0.936882076
0.926744426
0.929400362
0.925446088
0.923523692
0.922817539
0.925562021
0.933004538
0.928323244
0.933564335
0.929047334
0.926143425
0.926598474
0.92989096
0.935781849
0.936355762
0.930583271
0.929795169
0.936329671
0.929373039
0.93070581
0.930666824
0.935533031
0.925939719
0.922423612
0.929021751
0.929944212
0.929411072
0.932155976
0.928014635
0.933060578
0.928198827
0.925904004
0.930294581
0.92322256
0.92937769
0.931512739
0.931395753
0.927856516
0.929209097
0.931616984
0.927320238
0.926787249
0.928668408
0.928538893
0.933603156
0.932935714
0.932817485
0.931624183
0.932542966
0.932542676
0.929245841
0.927032923
0.922922225
0.935249779
0.927822635
0.928377254
0.921490237
0.924582298
0.922058415
0.924768959
0.934075576
0.931181305
0.937009238
0.927588315
0.929306302
0.925650214
0.929965925
0.931403157
0.931130077
0.925950238
0.935465271
0.923897876
0.9265413
0.927513089
0.932369769
0.926750437
0.931228953
0.927594037
0.929750979
0.933932386
0.928907307
0.928760137
0.930987782
0.929517272
0.929258113
0.933250909
0.929393063
0.929077779
0.925993527
0.927500101
0.931494107
0.925997464
0.926799199
0.92705091
0.941852797
0.932895745
0.930509837
0.931292605
0.932724093
0.935821834
0.933483649
0.938922527
0.934298113
0.933693996
0.935642235
0.93468916
0.937796124
0.930804503
0.930217124
0.936259749
0.926723009
0.927631675
0.928717926
0.932936032
0.932125024
0.932471349
0.935621083
0.938905084
0.928127796
0.924925323
0.928553898
0.933326967
0.932667863
0.936708721
0.927721684
0.930781819
0.928526814
0.937706871
0.929046854
0.931893627
0.936353545
0.932116187
0.934939275
0.934701912
0.928750651
0.943615749
0.930742619
0.934278468
0.934037625
0.931024327
0.935523689
0.936430202
0.928650061
0.937022538
0.931185381
0.935843524
0.937283217
0.93530079
0.938273918
0.933341863
0.935994639
0.93130762
0.928579261
0.9297256
0.93488792
0.945876054
0.934502428
0.933470093
0.940941441
0.945576196
0.939445593
0.928772746
0.933802682
0.94450922
0.93410526
0.935359772
0.93526322
0.93137298
0.929768357
0.935812732
0.93680464
0.939061592
0.944938255
0.936406249
0.942103411
0.938706847
0.929427834
0.935061989
0.943442366
0.922493368
0.934274179
0.932880099
0.937410445
0.934397702
0.935296942
0.935984531
0.939899876
0.929234574
0.935578192
0.932424686
0.928127122
0.940372224
0.945691779
0.941649555
0.940146263
0.937249705
0.933986308
0.938399178
0.944455417
0.93423188
0.92939259
0.93290267
0.944491049
0.93621593
0.940016494
0.946352274
0.942677587
0.93699334
0.940063892
0.940523625
0.925116721
0.935217476
0.935778557
0.936199874
0.934858426
0.941083652
0.946022409
0.937945188
0.931656647
0.935545337
0.935028812
0.934963141
0.938362002
0.938920123
0.936054313
0.938145558
0.94194591
0.935819312
0.934654247
0.943251727
0.938360246
0.937435567
0.935179643
0.939186433
0.932295689
0.935304589
0.93841874
0.939825829
0.939155107
0.933946896
0.937293311
0.932020767
